Timestamp (EST),baseline.out.electricity.ceiling_fan.energy_consumption.kwh,baseline.out.electricity.clothes_dryer.energy_consumption.kwh,baseline.out.electricity.clothes_washer.energy_consumption.kwh,baseline.out.electricity.cooling.energy_consumption.kwh,baseline.out.electricity.cooling_fans-pumps.energy_consumption.kwh,baseline.out.electricity.dishwasher.energy_consumption.kwh,baseline.out.electricity.freezer.energy_consumption.kwh,baseline.out.electricity.heating.energy_consumption.kwh,baseline.out.electricity.heating_fans-pumps.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup-fa.energy_consumption.kwh,baseline.out.electricity.hot_water.energy_consumption.kwh,baseline.out.electricity.lighting_exterior.energy_consumption.kwh,baseline.out.electricity.lighting_garage.energy_consumption.kwh,baseline.out.electricity.lighting_interior.energy_consumption.kwh,baseline.out.electricity.mech_vent.energy_consumption.kwh,baseline.out.electricity.permanent_spa-heat.energy_consumption.kwh,baseline.out.electricity.permanent_spa-pump.energy_consumption.kwh,baseline.out.electricity.plug_loads.energy_consumption.kwh,baseline.out.electricity.pool_heater.energy_consumption.kwh,baseline.out.electricity.pool_pump.energy_consumption.kwh,baseline.out.electricity.range_oven.energy_consumption.kwh,baseline.out.electricity.refrigerator.energy_consumption.kwh,baseline.out.electricity.well_pump.energy_consumption.kwh,Total_Sum,Average kW
12:15 a.m.,18301.82571190102,67296.01962451651,1332.8374712294285,177849.65080183794,35018.58440002356,5755.459928850455,15364.773324668877,704653.2287881769,23238.66594157212,2279.4912412909584,91.5764840862698,325697.3388158019,30935.839282091216,1056.8284892313611,74290.26257798668,3613.464069894685,5711.126926616423,7169.124032201685,531304.3598873273,1081.8694268753227,7673.502040341961,11314.575118131896,113589.45965611584,12777.897590448916,2177397.761631219,0.8339825692833989
12:30 a.m.,18053.14640384113,56059.07231415816,1186.9981132705304,158202.4175906361,30842.667891216664,4376.171923776226,15364.773324668877,742024.3998185411,24408.309306407096,2459.1209972940865,98.55082224259888,283121.24805384286,30935.839282091216,1048.8269229744872,73007.26369117937,3613.464069894685,5711.126926616423,7169.124032201685,528649.4257860597,1081.8694268753227,7673.502040341962,10299.205194607628,113589.45965611584,12777.897590448916,2131753.8811793034,0.8165001407799198
12:45 a.m.,17576.791899145614,47485.37604837235,1005.385987248808,155663.47916777528,30307.139641466085,3375.129129022702,15364.773324668871,764839.2801040018,25183.86652231828,2673.7576056710354,107.02995945849771,251607.38571742128,30935.83928209121,1030.8954850790146,70478.75073246165,3613.464069894686,5711.126926616422,7169.124032201687,523590.5616709707,1081.869426875323,7673.502040341959,9007.970461450255,113589.45965611584,12777.89759044891,2101849.856481118,0.8050463605891002
1:00 a.m.,17408.056167471957,40656.58890527218,786.0637770097244,146977.86009289432,28458.741793037003,2788.2484850176997,15364.773324668871,793919.9003826447,26122.35653221231,2876.2567030704986,115.69832290344424,224301.3380255605,30935.83928209121,1025.2186982075843,69591.65817068609,3613.464069894686,5711.126926616422,7169.124032201687,521793.4891844776,1081.8694268753227,7673.502040341959,7865.449522778739,113589.45965611584,12777.89759044891,2082603.9811124995,0.7976748436017749
1:15 a.m.,16701.296201978803,33962.79214966549,606.3709455969141,162117.00366635522,31728.76025721012,2326.437367640409,15359.871464259262,789075.2043157464,25917.496612336174,2825.643192186647,114.02231916045044,198208.84319444653,30345.579598281765,971.0999966999436,61748.49228907097,3573.3481093365745,6903.477438937168,8560.846903756186,513550.4161947027,1081.8694268753225,7673.754341980692,7016.121109857407,111876.09724904354,6792.9693211733165,2039037.8136662985,0.7809882166102077
1:30 a.m.,16588.301110918874,28902.30609547032,509.0005345926605,144852.6152605957,27941.541455185605,1906.301074517669,15359.871464259268,824421.5555768003,27102.115881584403,3025.5471870163165,121.9788315532651,175273.93941513283,30345.57959828177,970.5413287856118,61518.48330227712,3573.348109336576,6903.477438937166,8560.846903756186,512418.13149394514,1081.8694268753225,7673.754341980692,6260.594841906858,111876.09724904352,6792.969321173317,2023980.7672439266,0.7752210965725065
1:45 a.m.,16429.179873835383,24067.792201849323,416.25265004085713,144339.8211906493,27819.986129954486,1800.3524077965865,15359.871464259262,845416.4940343704,27915.50933253228,3213.196530821939,129.3406329405014,159139.3036829703,30345.579598281765,969.703326914115,61176.335247840456,3573.3481093365745,6903.477438937165,8560.846903756184,510797.9404777478,1081.8694268753227,7673.754341980687,5662.216451794005,111876.0972490435,6792.969321173316,2021461.2380257018,0.7742560714917305
2:00 a.m.,16365.861173286898,19238.79290118918,342.55353921318834,137216.1474965105,26334.470124202013,1725.0133363171692,15359.871464259264,872859.1270205134,28963.45319977117,3474.689157820223,139.99136640404282,150226.0454545449,30345.57959828177,969.4239929569496,61043.759747460485,3573.348109336574,6903.477438937166,8560.846903756184,510162.89725306345,1081.8694268753225,7673.754341980692,5236.53853339201,111876.09724904357,6792.9693211733165,2026466.57815029,0.7761732069323924
2:15 a.m.,16170.057080086584,15431.281838792502,270.65658294787806,144115.37185068024,27801.85645505716,1636.4554611228511,15359.871464259264,917157.5278869468,30369.773523280783,4338.218548692946,169.0781410405162,139570.500238322,30269.096158655277,965.30606978196,59165.06768083809,3426.5085555955675,5794.6117367177,7273.099339676982,507229.37708877394,1081.8694268753227,7673.754341980692,5069.199471504171,107599.33217092732,5492.606675157615,2053430.4777877142,0.7865008662575642
2:30 a.m.,16104.548761744829,12553.096830340286,243.93063078809496,130632.71468630304,24884.627768011436,1531.1916131354658,15359.871464259262,926477.3792169588,30823.45692358184,4366.54841841323,173.1510103514474,130168.90317736134,30269.09615865528,965.297059009148,59153.94838718832,3426.5085555955675,5794.611736717699,7273.099339676978,506643.9922330554,1081.8694268753227,7673.754341980691,4832.7658036954845,107599.33217092736,5492.606675157615,2033526.3023897838,0.7788772084995083
