Timestamp (EST),baseline.out.electricity.ceiling_fan.energy_consumption.kwh,baseline.out.electricity.clothes_dryer.energy_consumption.kwh,baseline.out.electricity.clothes_washer.energy_consumption.kwh,baseline.out.electricity.cooling.energy_consumption.kwh,baseline.out.electricity.cooling_fans-pumps.energy_consumption.kwh,baseline.out.electricity.dishwasher.energy_consumption.kwh,baseline.out.electricity.freezer.energy_consumption.kwh,baseline.out.electricity.heating.energy_consumption.kwh,baseline.out.electricity.heating_fans-pumps.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup-fa.energy_consumption.kwh,baseline.out.electricity.hot_water.energy_consumption.kwh,baseline.out.electricity.lighting_exterior.energy_consumption.kwh,baseline.out.electricity.lighting_garage.energy_consumption.kwh,baseline.out.electricity.lighting_interior.energy_consumption.kwh,baseline.out.electricity.mech_vent.energy_consumption.kwh,baseline.out.electricity.permanent_spa-heat.energy_consumption.kwh,baseline.out.electricity.permanent_spa-pump.energy_consumption.kwh,baseline.out.electricity.plug_loads.energy_consumption.kwh,baseline.out.electricity.pool_heater.energy_consumption.kwh,baseline.out.electricity.pool_pump.energy_consumption.kwh,baseline.out.electricity.range_oven.energy_consumption.kwh,baseline.out.electricity.refrigerator.energy_consumption.kwh,baseline.out.electricity.well_pump.energy_consumption.kwh,Total_Sum,Average kW
12:15 a.m.,16597.39472470682,100402.6965053128,2542.2075893711,195676.49135583785,39660.88978946622,10429.978831095292,30808.56938287733,793563.0420962578,27390.57397289719,2304.5557232122837,64.95546382923044,371284.86967326567,36193.695559934415,1796.184198695951,124978.46317633272,4586.388021413784,5092.570218806965,8093.014555449981,721439.2329399938,398.4982302306242,3814.4670883372814,14048.15524450044,173269.16774332136,17714.814266354475,2702150.8763515004,0.8613899837291817
12:30 a.m.,16373.122984163208,84752.32818972477,2143.025703087144,177805.31518357148,35192.97773434268,8596.063329265407,30808.56938287733,835751.1641520225,28823.76122356056,2406.7378868980345,68.28421770796179,331378.0020635626,36193.69555993441,1747.8806430229167,121142.86786044243,4586.388021413785,5092.570218806966,8093.014555449982,719558.3649170729,398.4982302306242,3814.4670883372814,12054.418862678747,173269.16774332133,17714.814266354482,2657765.5000178493,0.8472408409361337
12:45 a.m.,15891.495433352127,72127.67506846547,1722.927197076195,173605.77068443157,33981.474097735234,7090.327149323259,30808.569382877333,862313.1225719919,29801.22660457677,2546.293248166024,72.64659442923328,293009.1001334587,36193.6955599344,1641.1163560273185,112644.58362432904,4586.388021413785,5092.570218806965,8093.014555449982,715593.8760188419,398.4982302306242,3814.467088337281,10396.438990669256,173269.16774332133,17714.81426635448,2612409.2588395993,0.8327822064488907
1:00 a.m.,15724.471748512657,61708.52079154798,1394.0479416100404,163903.03098007053,31662.41509967724,5846.9277023228,30808.569382877336,895507.6678585284,31010.53277529848,2715.9701695933886,77.83912492955271,259383.4771502461,36193.69555993441,1606.2743135949236,109682.78213222451,4586.388021413785,5092.570218806967,8093.014555449981,714225.6198157197,398.4982302306241,3814.4670883372814,8963.569151744907,173269.16774332133,17714.814266354475,2583384.331822347,0.8235296581807904
1:15 a.m.,14707.41128774054,51012.9660000202,1111.3073309813642,174776.62934091582,34094.505231886375,4472.909255322926,29815.65663056124,887256.1020700431,30718.4976978495,2592.765582267629,74.27434693717039,223839.60480776752,31313.913287726555,1303.2274904297235,84987.9209489604,4473.0557530486585,5798.941558388816,9161.910794837047,705470.8668944574,396.8867552477663,3794.9991683423546,7821.481020838456,170943.1663808203,10409.615647221,2490348.615282612,0.7938717900514571
1:30 a.m.,14637.955088226838,43011.08930748959,976.366648073378,158972.06403025176,30227.42104373002,3644.668085471826,29815.65663056124,929394.2358462884,32114.360583505862,2669.237395090513,76.5694779733617,194190.5649239205,31313.913287726547,1299.727822537658,84266.11037684076,4473.0557530486585,5798.941558388816,9161.910794837044,704902.6103551736,396.8867552477662,3794.9991683423536,6869.815517073023,170943.1663808203,10409.615647221,2473360.9424778405,0.788456470230139
1:45 a.m.,14519.511676986758,35722.27401734848,780.5398826060035,157525.34201748483,29618.942739975515,3097.376998490672,29815.65663056124,954324.5677073526,33030.98871453793,2776.2458449622973,79.29596342415638,173349.24502794593,31313.913287726555,1292.5006014024168,82981.90317446637,4473.0557530486585,5798.941558388816,9161.910794837046,703924.1846001779,396.8867552477661,3794.9991683423536,6185.32930996039,170943.1663808203,10409.615647221004,2465316.394253316,0.7858920341267085
2:00 a.m.,14476.880838803869,29151.89171287303,582.8167854668827,150097.9480175811,27857.94241173867,2718.957095445451,29815.65663056124,987783.7774129164,34293.68516752,2898.3598381077404,83.21070820574514,156115.26071367343,31313.91328772656,1289.7822547141618,82511.5885035856,4473.055753048657,5798.941558388816,9161.910794837044,703572.3784506372,396.8867552477662,3794.999168342355,5661.087198491624,170943.1663808203,10409.615647221004,2465203.7130859545,0.7858561136939268
2:15 a.m.,14265.5660082234,23467.714845056315,483.5320212452588,156920.10294122118,29163.1069276528,2368.713588312623,29789.506786521222,1009409.6496014296,34932.301308958966,3226.636825145956,91.32505445781165,141696.3522804402,31089.77990614618,1267.636681843677,77739.50647606648,4350.656903214329,5515.582401807125,8709.208406092115,700632.8608903659,396.87047772268687,3794.616646502988,5130.073636589839,166466.9853429572,6952.570454576588,2457860.856412551,0.783515362388815
2:30 a.m.,14236.461793381482,19271.865344109363,446.2320725258799,145106.8274738316,26176.14852053805,2117.5757926255483,29789.506786521222,1032261.7077541724,35921.32373278155,3313.1925647555136,94.21431515939996,127179.46128499167,31089.77990614618,1267.4820453554228,77636.69762766515,4350.656903214329,5515.582401807125,8709.208406092115,700484.4993880303,396.87047772268687,3794.616646502988,4665.92814771411,166466.9853429572,6952.570454576588,2447245.3951831777,0.7801313722290968
