Timestamp (EST),baseline.out.electricity.ceiling_fan.energy_consumption.kwh,baseline.out.electricity.clothes_dryer.energy_consumption.kwh,baseline.out.electricity.clothes_washer.energy_consumption.kwh,baseline.out.electricity.cooling.energy_consumption.kwh,baseline.out.electricity.cooling_fans-pumps.energy_consumption.kwh,baseline.out.electricity.dishwasher.energy_consumption.kwh,baseline.out.electricity.freezer.energy_consumption.kwh,baseline.out.electricity.heating.energy_consumption.kwh,baseline.out.electricity.heating_fans-pumps.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup-fa.energy_consumption.kwh,baseline.out.electricity.hot_water.energy_consumption.kwh,baseline.out.electricity.lighting_exterior.energy_consumption.kwh,baseline.out.electricity.lighting_garage.energy_consumption.kwh,baseline.out.electricity.lighting_interior.energy_consumption.kwh,baseline.out.electricity.mech_vent.energy_consumption.kwh,baseline.out.electricity.permanent_spa-heat.energy_consumption.kwh,baseline.out.electricity.permanent_spa-pump.energy_consumption.kwh,baseline.out.electricity.plug_loads.energy_consumption.kwh,baseline.out.electricity.pool_heater.energy_consumption.kwh,baseline.out.electricity.pool_pump.energy_consumption.kwh,baseline.out.electricity.range_oven.energy_consumption.kwh,baseline.out.electricity.refrigerator.energy_consumption.kwh,baseline.out.electricity.well_pump.energy_consumption.kwh,Total_Sum,Average kW
12:15 a.m.,21009.851286575304,144231.40357217842,3862.819185915466,123731.85037148258,19918.466483610093,16062.360323439358,23374.68355716646,1521550.5728085872,54295.19551470382,13580.910631117642,402.2048552272696,511641.9705562554,54391.64682688008,2473.249889063029,172769.7555430064,4838.136224291334,3900.267957721287,8185.899636284607,796789.6422969697,447.3217946959254,4408.106102621221,20991.53238544824,137235.6107657821,25073.844986286156,3685167.3035553093,1.1747553519050404
12:30 a.m.,20444.569465000208,125104.61457703989,3172.125428345779,111081.43719477604,16762.62352173522,13426.447963577855,23374.683557166456,1582412.756473117,56345.686975755845,14163.114684033328,419.6136682996566,468859.1095905841,54391.6468268801,2365.210723049612,165250.33771774618,4838.136224291333,3900.267957721284,8185.8996362846065,788846.7001280098,447.3217946959254,4408.106102621221,17765.720772689783,137235.610765782,25073.84498628616,3648275.5867354893,1.1629950332532286
12:45 a.m.,19155.641489682665,107963.6827695743,2555.6353848812187,108753.14360793648,16109.432600608216,11170.50187164411,23374.68355716645,1615326.622581306,57514.71760803963,14692.948125366856,436.8332551429964,419088.88089109753,54391.64682688008,2119.054431377003,147797.60613867402,4838.136224291334,3900.267957721287,8185.899636284607,770698.7423726439,447.3217946959254,4408.106102621222,14910.513234907628,137235.6107657821,25073.844986286156,3570149.4742146116,1.1380900394639666
1:00 a.m.,18715.87072260301,91722.6658535955,2072.910263807751,103650.47812620968,14791.74223847539,9337.584530905704,23374.683557166456,1656799.2541047342,59033.31216078425,15320.79174257428,457.5760541557476,369714.1259995479,54391.64682688009,2037.3267219740223,141783.8884502646,4838.136224291333,3900.267957721287,8185.8996362846065,764563.9018760984,447.3217946959255,4408.106102621221,12700.486041222795,137235.6107657821,25073.84498628616,3524557.4327386823,1.1235562367037901
1:15 a.m.,16159.847874490588,76347.89057110577,1753.5955076761825,111139.6648086861,16383.360094086773,7463.073462868046,23172.83323540944,1637469.353279645,58312.5584651144,14933.74300721644,449.5474555804389,324980.612935579,39935.66400491957,1355.8059311267236,94468.06811389294,4427.389156438482,3900.0877422650506,8189.377794589961,741149.6339939712,447.33080546873725,4409.917267956393,11103.939292883391,132918.171059194,17017.322026033333,3347888.7878861977,1.0672379154557865
1:30 a.m.,15967.359745684966,63130.24023512286,1535.6429349044922,101064.9720294578,13857.82970116974,5765.768252947147,23172.83323540944,1701433.108021405,60513.03423961873,15722.158595930048,473.0024972095407,279581.2307931373,39935.66400491957,1347.831397188285,92962.37698781482,4427.389156438483,3900.0877422650506,8189.377794589959,737511.7597405296,447.3308054687374,4409.917267956393,9747.295359885198,132918.171059194,17017.322026033333,3335031.7036242806,1.0631393420933208
1:45 a.m.,15603.757041183331,51884.21006577026,1236.4402236888477,100547.83476701607,13605.708277895725,4517.046345915824,23172.83323540944,1734588.2646039494,61747.08660851248,16535.822370062284,498.00739176227086,244512.3122161871,39935.66400491956,1331.8282646745372,90054.67268763122,4427.389156438482,3900.087742265052,8189.377794589961,730715.1770994577,447.33080546873725,4409.917267956392,8700.694097795242,132918.171059194,17017.322026033333,3310496.9551537773,1.0553181701629282
2:00 a.m.,15478.471256008106,43568.42915017646,975.262973738979,96648.3056926657,12645.25901465933,3689.091486104066,23172.83323540944,1781205.461702678,63547.03353153254,17604.121573083055,529.5000427394936,215014.52018867663,39935.66400491957,1326.3587255777777,89047.51157813854,4427.389156438481,3900.087742265051,8189.377794589959,728338.8380719858,447.3308054687373,4409.917267956392,7457.036245084147,132918.17105919396,17017.322026033333,3311493.294325123,1.0556357825472347
2:15 a.m.,14959.000203408,37204.606894937686,782.4054032481357,103864.781335993,14304.691946452269,3083.87391942706,23169.61638951564,1751729.124325234,62676.74606105096,17676.74840194612,533.816202916343,187387.1483383472,39538.189805418544,1272.1228840235838,79772.48884286541,4496.01520217311,4750.082952374461,9808.226205638552,717085.6082951566,447.3308054687373,4409.980343366075,6524.610485292439,130916.29271746098,8980.42452896461,3225373.9324906804,1.028182705689624
2:30 a.m.,14868.84742142596,30911.00559222121,671.5999299814961,95128.44963172764,12077.57131674344,2648.996001984223,23169.61638951564,1814574.173600863,64759.685314998256,18628.412161691005,564.2365719289622,163127.18338474087,39538.189805418544,1271.275871379275,79492.78544401443,4496.01520217311,4750.082952374461,9808.226205638552,715518.5267739113,447.3308054687373,4409.980343366075,5802.117710469926,130916.29271746098,8980.42452896461,3246561.0256784623,1.0349367141411927
2:45 a.m.,14743.696797842906,25210.736646842983,542.1331462216291,95060.30115695196,11962.089252387485,2426.5650751250714,23169.61638951564,1844236.637501508,65931.40115758001,19646.746629470366,598.9640903456187,148559.12457054545,39538.18980541856,1270.1675463234242,79088.18372321916,4496.01520217311,4750.08295237446,9808.22620563855,713330.6390490249,447.33080546873725,4409.980343366075,5358.634504991826,130916.29271746098,8980.424528964608,3254482.179798762,1.0374618147484593
3:00 a.m.,14695.777508029774,20438.252913258417,425.6418753107473,91641.37066129132,11161.887572836054,2298.1345302385607,23169.61638951564,1886931.4091521727,67485.42606902063,20838.826818606754,641.0083562854528,139121.90792465978,39538.189805418544,1269.7710723197051,78939.09147627524,4496.01520217311,4750.08295237446,9808.22620563855,712491.5288524722,447.33080546873737,4409.980343366075,5113.433355237271,130916.29271746098,8980.42452896461,3280009.627088396,1.045599438593933
3:15 a.m.,14550.280559437688,16994.68696473013,390.6800768009839,97291.36850515244,12226.18599272838,2159.2695104359927,23169.61638951564,1938633.3943593707,68938.44021724092,25023.15037844704,730.3231363959628,127878.1484700558,39416.86876028053,1265.4098582787965,76645.22805234943,4270.709838786995,3920.2628625906577,8234.11628160052,708580.9615814264,447.3308054687372,4409.980343366075,4912.1777444858335,125901.04074278072,7353.331260793254,3313342.9626925196,1.0562254186844469
3:30 a.m.,14500.207694922532,13646.211701684717,365.67518224825335,90657.70964729197,10408.244556403164,2051.6898938359764,23169.61638951564,1960229.7568482645,70085.20522990676,25016.266148018844,737.1352806416792,119691.24863798912,39416.86876028053,1265.4098582787965,76639.51522238673,4270.709838786995,3920.2628625906577,8234.11628160052,707780.8229772846,447.3308054687372,4409.980343366075,4653.000886100182,125901.04074278072,7353.331260793254,3314851.357050441,1.0567062637041673
3:45 a.m.,14442.475673517354,11605.695166135363,359.35863050718524,90718.73961154642,10315.33447794075,1848.1004929262847,23169.61638951564,2008225.5481225625,71632.92260037905,26039.808842483413,764.5460515351584,113984.37479613988,39416.868760280544,1265.400847505984,76631.25234371831,4270.709838786993,3920.2628625906577,8234.11628160052,706906.1562712158,447.3308054687374,4409.980343366075,4727.051417067512,125901.04074278068,7353.331260793256,3356590.022630364,1.0700116896814587
4:00 a.m.,14419.00261034262,10055.112369908918,336.4532460196032,88200.82332165544,9678.236797055604,1592.636072939093,23169.61638951564,2041126.0782869903,72934.72697004465,25976.28289416026,770.1777845425307,110623.16731111142,39416.86876028053,1265.3738151875496,76627.5579268655,4270.709838786995,3920.262862590658,8234.11628160052,706536.7956828881,447.3308054687372,4409.980343366075,4946.6980151278185,125901.04074278072,7353.331260793255,3382212.380390022,1.0781795690278166
4:15 a.m.,14363.135818909486,9307.200204984334,331.7045687477875,95030.17814344264,10870.857632560705,1330.4676379799264,23169.61638951564,2107626.689963093,74476.84865060083,30398.95941641816,882.2627875484452,108108.93642730034,39414.05739916328,1265.2927182322435,76568.75362349572,4222.772527428245,4750.08295237446,9808.22620563855,705265.7991454664,595.1795657646653,5815.552772732311,5637.076395649092,124050.1559210538,5814.543566177408,3459104.3504342777,1.1026911436423166
4:30 a.m.,14339.482540278512,8653.162271213028,345.01348019080825,88756.40955168524,9181.24762262107,1146.9632496677268,23169.61638951564,2122327.738773216,75748.30473743631,30579.8867237062,901.455733637568,107044.15142567622,39414.05739916328,1265.2927182322435,76568.75362349572,4222.772527428245,4750.08295237446,9808.22620563855,704922.8671537953,595.1795657646653,5815.552772732311,6756.097238827448,124050.1559210538,5814.543566177408,3466177.0141435284,1.1049457630015656
4:45 a.m.,14347.339934170412,7867.053440339239,436.4638134577128,89702.76596624406,9207.441939184955,1079.6707983092438,23169.61638951564,2173216.384594103,77253.80663728529,32402.486729575096,958.9805072680654,119843.3504830522,39414.05739916328,1265.2927182322435,76568.75362349574,4222.772527428244,4750.08295237446,9808.226205638552,705040.04324344,595.1795657646651,5815.552772732311,9824.148241197,124050.15592105377,5814.543566177408,3536654.1699692034,1.1274124271102428
