Timestamp (EST),baseline.out.electricity.ceiling_fan.energy_consumption.kwh,baseline.out.electricity.clothes_dryer.energy_consumption.kwh,baseline.out.electricity.clothes_washer.energy_consumption.kwh,baseline.out.electricity.cooling.energy_consumption.kwh,baseline.out.electricity.cooling_fans-pumps.energy_consumption.kwh,baseline.out.electricity.dishwasher.energy_consumption.kwh,baseline.out.electricity.freezer.energy_consumption.kwh,baseline.out.electricity.heating.energy_consumption.kwh,baseline.out.electricity.heating_fans-pumps.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup-fa.energy_consumption.kwh,baseline.out.electricity.hot_water.energy_consumption.kwh,baseline.out.electricity.lighting_exterior.energy_consumption.kwh,baseline.out.electricity.lighting_garage.energy_consumption.kwh,baseline.out.electricity.lighting_interior.energy_consumption.kwh,baseline.out.electricity.mech_vent.energy_consumption.kwh,baseline.out.electricity.permanent_spa-heat.energy_consumption.kwh,baseline.out.electricity.permanent_spa-pump.energy_consumption.kwh,baseline.out.electricity.plug_loads.energy_consumption.kwh,baseline.out.electricity.pool_heater.energy_consumption.kwh,baseline.out.electricity.pool_pump.energy_consumption.kwh,baseline.out.electricity.range_oven.energy_consumption.kwh,baseline.out.electricity.refrigerator.energy_consumption.kwh,baseline.out.electricity.well_pump.energy_consumption.kwh,Total_Sum,Average kW
12:15 a.m.,14608.30693275414,61172.6852841335,1762.6633487157856,1902305.1067462235,422085.469857168,6397.772444320869,33099.45198502281,7084.117002213397,234.3714022711557,0,0,199810.03890083896,26479.292466269828,1356.2222288306211,94577.79229442276,4427.389156438484,5177.229626744776,10211.87518738847,692535.5607338578,345.148641782985,3378.8151358209057,10051.747747340996,173680.4112756969,13152.694678373677,3683934.163076631,1.1743622521465626
12:30 a.m.,14547.334036727649,50603.98829914346,1541.184560183746,1842598.764946172,409816.0495757701,4924.675686375793,33099.4519850228,7668.9942510632445,249.4338101033517,0,0,174507.25420613258,26479.29246626983,1347.1982402187036,93016.28063221191,4427.389156438484,5177.229626744777,10211.87518738847,693093.9210804772,345.148641782985,3378.8151358209057,8790.643236311698,173680.41127569694,13152.694678373677,3572658.03071443,1.1388897155521795
12:45 a.m.,14432.149928592646,41495.55432874177,1302.0110167220914,1797847.6616522374,400574.9806338881,3869.8614052269786,33099.4519850228,8258.572720448099,268.4657637182371,0,0,153734.72204597492,26479.292466269828,1329.6380461630768,90073.82118057505,4427.389156438484,5177.229626744777,10211.875187388472,694127.7775055015,345.148641782985,3378.815135820905,7891.742957843561,173680.41127569694,13152.694678373671,3485159.2673391723,1.110996913925239
1:00 a.m.,14393.589828140031,34407.90510358613,1080.5910985724215,1747869.2300361616,390070.7803578122,3117.750220172099,33099.45198502281,8957.540770331758,289.00311711087966,0,0,136330.55132374022,26479.29246626983,1323.843518526905,89061.0824027118,4427.389156438484,5177.229626744777,10211.875187388472,694482.2192576443,345.148641782985,3378.8151358209057,6855.20372539344,173680.4112756969,13152.694678373671,3398191.598913443,1.0832734144175602
1:15 a.m.,14141.170448644978,29235.023475082136,817.6591507970016,1751355.02947686,392062.39062356605,2590.5995862637324,29879.57847154769,9338.575115196812,301.0967756606832,0,0,122153.77270381512,26229.782965674876,1271.1881665238996,79750.1174968467,4496.015202173113,6246.483971683586,12260.850435735318,692777.1731931604,345.148641782985,3378.82354587553,6004.804231943877,170730.75281730294,6969.328166645778,3362335.364662784,1.071843186258181
1:30 a.m.,14122.407616778077,24811.7888856281,608.0301292306593,1699023.5402673862,381119.26959664543,2238.209887449189,29879.57847154769,9930.844802061454,316.1591834928792,0,0,107233.99939804792,26229.78296567487,1270.4733118808306,79476.042226694,4496.015202173114,6246.483971683586,12260.850435735318,693299.1600535291,345.14864178298507,3378.8235458755294,5183.730598969394,170730.752817303,6969.328166645777,3279170.420176215,1.0453319167339379
1:45 a.m.,14095.26837050532,21554.15422688932,529.4297587115612,1660935.613921607,373064.00994674064,2091.033931523209,29879.578471547688,10598.35924765008,337.6468730580724,0,0,99528.79145177228,26229.782965674876,1269.5229757082789,79075.80772712159,4496.015202173113,6246.483971683585,12260.85043573532,694023.5685186516,345.148641782985,3378.82354587553,4769.90545112403,170730.752817303,6969.328166645778,3222409.876619485,1.027237825793758
2:00 a.m.,14086.067770746296,17771.917180793356,432.07496638018125,1616986.1486244102,363593.4726644335,2033.6689489305732,29879.57847154769,11392.024512603835,360.9259042582501,0,0,93079.6840340244,26229.782965674876,1269.0351925400676,78929.62415764127,4496.015202173113,6246.483971683586,12260.85043573532,694301.8908663891,345.148641782985,3378.8235458755303,4429.5084902038025,170730.752817303,6969.328166645778,3159202.8075317764,1.0070887154352184
2:15 a.m.,14053.091946564233,13610.941734744789,401.9249205519162,1584792.9641257075,357031.6705147196,1876.855070405099,29789.506786520997,18290.58206958576,521.7681989487862,0,0,86799.50097346118,26140.8886882956,1265.410458996976,76642.93030528269,4270.709838786996,5202.207488979073,10267.667489766356,694303.3121656203,345.14864178298507,3378.82354587553,4279.052612974327,165235.62312575415,5610.4315404446015,3104111.012243769,0.9895265870351849
2:30 a.m.,14043.31105303613,11103.349387623311,394.835244503596,1554039.4548278728,350626.21128047217,1791.560296405024,29789.506786520997,13049.040755128635,418.1142757037742,0,0,82721.75142797508,26140.8886882956,1265.3768187784788,76636.11816103694,4270.709838786996,5202.207488979073,10267.667489766356,694684.0101082999,345.14864178298507,3378.82354587553,4124.181457067075,165235.62312575415,5610.4315404446015,3055138.322240109,0.9739151032299632
