Timestamp (EST),baseline.out.electricity.ceiling_fan.energy_consumption.kwh,baseline.out.electricity.clothes_dryer.energy_consumption.kwh,baseline.out.electricity.clothes_washer.energy_consumption.kwh,baseline.out.electricity.cooling.energy_consumption.kwh,baseline.out.electricity.cooling_fans-pumps.energy_consumption.kwh,baseline.out.electricity.dishwasher.energy_consumption.kwh,baseline.out.electricity.freezer.energy_consumption.kwh,baseline.out.electricity.heating.energy_consumption.kwh,baseline.out.electricity.heating_fans-pumps.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup-fa.energy_consumption.kwh,baseline.out.electricity.hot_water.energy_consumption.kwh,baseline.out.electricity.lighting_exterior.energy_consumption.kwh,baseline.out.electricity.lighting_garage.energy_consumption.kwh,baseline.out.electricity.lighting_interior.energy_consumption.kwh,baseline.out.electricity.mech_vent.energy_consumption.kwh,baseline.out.electricity.permanent_spa-heat.energy_consumption.kwh,baseline.out.electricity.permanent_spa-pump.energy_consumption.kwh,baseline.out.electricity.plug_loads.energy_consumption.kwh,baseline.out.electricity.pool_heater.energy_consumption.kwh,baseline.out.electricity.pool_pump.energy_consumption.kwh,baseline.out.electricity.range_oven.energy_consumption.kwh,baseline.out.electricity.refrigerator.energy_consumption.kwh,baseline.out.electricity.well_pump.energy_consumption.kwh,Total_Sum,Average kW
12:15 a.m.,17808.39999775357,125791.60911201124,3197.729839649588,316756.91971524176,67355.77426405901,14582.361914238629,26551.61893604009,593217.4411504221,20521.58454022207,496.5296250211365,15.735212202143396,402180.3507309661,40392.29813295788,2256.9727193161443,157517.48051545702,4755.986810720768,4397.398901648062,8021.232568894544,726704.1829632705,382.48928431506266,3718.4383717157,21242.16643049012,150083.15201858195,19732.048612088653,2727679.9023672836,0.8695281108399999
12:30 a.m.,17485.462310233375,108518.29042967662,2617.6883722087364,293758.70864902606,61723.3756609356,12183.318142153536,26551.61893604008,627146.7468654463,21691.431548522625,525.8891257147134,16.73600870244007,365115.8859826978,40392.29813295787,2165.4292747301824,151067.43958164597,4755.9868107207685,4397.398901648061,8021.232568894545,724428.9267852014,382.48928431506266,3718.4383717157007,18006.32222328302,150083.1520185819,19732.048612088656,2664486.314597141,0.8493832980475292
12:45 a.m.,16762.256482922145,92627.54267731066,2115.1623782404445,286113.4055218397,59848.1521411276,10121.929653181123,26551.61893604008,649939.9460300847,22494.347873563187,548.3439715617058,17.593834274122926,323769.4587425547,40392.29813295788,1963.882315657828,136499.5934216891,4755.986810720768,4397.398901648062,8021.232568894544,719350.4732500202,382.4892843150627,3718.4383717157007,15318.023032448304,150083.15201858192,19732.04861208866,2595524.774963438,0.8273997811303607
1:00 a.m.,16518.987242858355,78034.51681380834,1749.5436635018116,273250.3531247289,56806.11764273843,8328.535964867999,26551.618936040075,677845.8360622819,23529.289195634698,601.0413738378313,19.09923405188009,288688.9427002778,40392.29813295787,1896.2150161503716,131463.58543219624,4755.9868107207685,4397.398901648062,8021.232568894544,717632.0972489562,382.48928431506266,3718.438371715699,13127.456104446008,150083.15201858192,19732.048612088656,2547526.280457299,0.812098850762811
1:15 a.m.,15093.558674523632,66299.0004401825,1511.80823938092,284515.35217228584,59189.20754120116,6774.038288213917,26479.56158801872,673515.7260076825,23297.070767347373,578.6874486463311,18.434839736557095,256074.1201129836,30829.847363660145,1339.0152570692137,91780.38105489196,4437.388711386828,4541.429497144542,8300.00905958223,709081.8890643002,382.4892843150628,3718.421551606452,11649.464694709564,147118.06952000415,13301.031221837811,2439826.0024007116,0.7777662227905139
1:30 a.m.,14987.4910656014,56016.17803198305,1261.3736327772722,266406.9991663012,54748.41275769148,5279.024927917809,26479.56158801872,705873.2261536355,24402.278095805268,612.453817963063,19.49450661922416,221928.1293405634,30829.847363660145,1331.614408999793,90455.1414672974,4437.388711386829,4541.429497144542,8300.009059582231,708191.903443734,382.48928431506266,3718.421551606451,10430.746858986957,147118.06952000415,13301.031221837811,2401052.715473433,0.7654060983845402
1:45 a.m.,14797.465881364362,46996.20942617483,1047.539583898759,262054.5435965656,53617.159490062026,4206.911164406723,26479.56158801872,724847.3942831974,25092.457638606484,674.049058031742,21.454049346695797,197208.11097099615,30829.84736366013,1318.4526735126967,88005.5448568654,4437.388711386828,4541.429497144542,8300.00905958223,706581.0836312607,382.48928431506266,3718.4215516064505,9285.30582920624,147118.06952000412,13301.031221837811,2374861.9299310516,0.7570570159814628
2:00 a.m.,14731.110550378293,39380.08918853482,854.3269889591313,252284.01125575387,51188.76462733796,3464.3790315689685,26479.561588018714,750270.5100394685,26035.98166691141,716.6712148679061,23.009909452199015,174093.19357675774,30829.847363660137,1313.877603797055,87138.75416695295,4437.388711386828,4541.429497144541,8300.00905958223,706010.6800864196,382.4892843150628,3718.421551606451,8167.718900341331,147118.06952000415,13301.031221837811,2354781.326605058,0.7506557336831164
2:15 a.m.,14342.111883783917,32698.216688949076,660.5004600319276,263267.6519258533,53570.786448863386,3051.958362845873,26479.56158801872,744720.1010588778,25899.07438768175,900.2542972626619,26.828074251650165,154120.89493421558,30568.58060670032,1270.6246928640628,79194.95297098467,4458.464308275429,5121.050461854174,9422.919553024343,701412.3229295227,382.48928431506266,3718.421551606451,7161.977287925556,142871.60586869356,7374.524598446556,2312695.8742248486,0.7372397592242914
2:30 a.m.,14305.275844529297,27027.653257940416,554.3235203996131,247567.560111822,49625.08317103409,2625.6022336102446,26479.56158801872,773717.2797791287,26858.047686331574,926.106805177888,28.325063974782985,136196.8482753225,30568.58060670032,1270.1453197504754,78970.34564213235,4458.464308275429,5121.050461854174,9422.919553024343,701197.1769121232,382.48928431506266,3718.421551606451,6307.6755291302925,142871.60586869356,7374.524598446556,2297575.0669733426,0.7324195576484513
2:45 a.m.,14253.066225421378,22167.894783209915,457.2126196523389,244349.8984427128,48777.316024681975,2365.050331293512,26479.561588018714,792850.0110785774,27551.591250982547,1007.5329540507648,30.831260252836824,124671.7514683977,30568.580606700318,1269.3295444519144,78641.93300905179,4458.464308275428,5121.050461854174,9422.919553024343,700895.7689644415,382.4892843150628,3718.421551606451,5780.070752272216,142871.60586869353,7374.524598446557,2295466.8765303856,0.7317475100040176
3:00 a.m.,14233.891300877876,18345.39039557259,396.5593057015862,235755.61316177092,46683.34698409483,2211.213612105052,26479.561588018714,817086.6195083378,28441.820763132997,1085.9230732042545,33.5056576233775,118266.01470234767,30568.58060670032,1268.951091993819,78511.21553002563,4458.464308275429,5121.050461854173,9422.919553024343,700775.5556436407,382.4892843150627,3718.421551606451,5705.288546552566,142871.60586869353,7374.524598446556,2299198.5270979158,0.7329370832620393
3:15 a.m.,14171.682126821615,15205.631062448598,377.3675610488384,239782.22957514055,47575.60331940973,2017.0086307197537,25942.916002439357,857190.3013866971,29645.30798993093,2040.2876619199317,54.17757189000952,110985.59020509284,30565.418426161574,1265.4020489423467,76631.20668913625,4262.7202868938775,4558.249606393226,8337.854305391764,699459.5755261875,403.0098175984563,3912.567662609378,5639.04254627663,139354.73127615842,5923.537874108844,2325301.419159417,0.7412581470356879
3:30 a.m.,14152.540842496612,13077.508790032043,363.1545687337008,226972.7408159325,44390.606302461405,1874.348874127044,25942.916002439357,859444.9024706087,30056.66899177134,1703.9779875471295,48.92128774979592,103599.34199050002,30565.418426161574,1265.3684087238496,76624.74776718482,4262.7202868938775,4558.249606393226,8337.854305391764,699413.3454559176,403.0098175984563,3912.567662609378,5565.605949296878,139354.73127615842,5923.537874108844,2301814.785760838,0.733771092579139
